coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
gaussian,279,Improved-gOMP,baseline,0.002817417000187561,3.1881980248726904e-05,0.0019752289808820933,0.00019043100473936647,4.0171988075599074e-05,0.00019371499365661293
gaussian,279,Improved-gOMP,optimized,0.001390047007589601,2.7312999009154737e-05,0.0006776359950890765,0.0002960580022772774,4.643600550480187e-05,0.00013636800576932728
gaussian,280,Improved-gOMP,baseline,0.004809378006029874,5.450200114864856e-05,0.0034095830196747556,0.00035444501554593444,8.041001274250448e-05,0.00029239799187052995
gaussian,280,Improved-gOMP,optimized,0.002308757000719197,4.699698183685541e-05,0.0012022909941151738,0.0004659950209315866,7.262201688718051e-05,0.00023927100119180977
gaussian,281,Improved-gOMP,baseline,0.0027216720045544207,3.058598667848855e-05,0.0018864299927372485,0.0002054619835689664,5.1134993555024266e-05,0.00016907500685192645
gaussian,281,Improved-gOMP,optimized,0.0013467110111378133,2.6609021006152034e-05,0.0007136799686122686,0.0002680879842955619,4.0476996218785644e-05,0.00011930600157938898
gaussian,282,Improved-gOMP,baseline,0.002655959004187025,3.2759999157860875e-05,0.0018857000104617327,0.0001760909945005551,4.214700311422348e-05,0.0001564359845360741
gaussian,282,Improved-gOMP,optimized,0.001282130993786268,3.0297014745883644e-05,0.0006696469936287031,0.0002564509923104197,4.263802838977426e-05,0.000123340985737741
gaussian,283,Improved-gOMP,baseline,0.0033439809922128916,3.17479862133041e-05,0.002488390979124233,0.00019079502089880407,3.9578997530043125e-05,0.00017982498684432358
gaussian,283,Improved-gOMP,optimized,0.0013535059988498688,2.8012014809064567e-05,0.0007127539865905419,0.00026879696815740317,4.039698978886008e-05,0.00012732099276036024
gaussian,284,Improved-gOMP,baseline,0.0018376130028627813,2.6765032089315355e-05,0.0013966559927212074,0.00013289898924995214,3.249201108701527e-05,3.420995199121535e-06
gaussian,284,Improved-gOMP,optimized,0.0010137049976037815,2.6561989216133952e-05,0.0005744610098190606,0.00022598299256060272,4.486599937081337e-05,2.879984094761312e-06
gaussian,285,Improved-gOMP,baseline,0.00578249100362882,5.174797843210399e-05,0.003919007009244524,0.0003476360143395141,7.097001071088016e-05,0.0007681189890718088
gaussian,285,Improved-gOMP,optimized,0.0023501000105170533,4.650300252251327e-05,0.0012478569988161325,0.000452322987257503,8.077602251432836e-05,0.00024519900034647435
gaussian,286,Improved-gOMP,baseline,0.005749942007241771,5.8555000578053296e-05,0.003860867000184953,0.0003315469657536596,7.617699156980962e-05,0.0007848469685995951
gaussian,286,Improved-gOMP,optimized,0.0023239209986058995,4.5975990360602736e-05,0.0012019689893350005,0.0004568979929899797,7.38719681976363e-05,0.00026556798547971994
gaussian,287,Improved-gOMP,baseline,0.0046988039975985885,5.4714997531846166e-05,0.00340222600789275,0.0002509889891371131,5.8820980484597385e-05,0.00040107603126671165
gaussian,287,Improved-gOMP,optimized,0.0013284680026117712,2.7623987989500165e-05,0.0006743850099155679,0.0002660750033101067,4.345101478975266e-05,0.0001538929936941713
gaussian,288,Improved-gOMP,baseline,0.001795638003386557,2.688499807845801e-05,0.0013623800041386858,0.00012596599117387086,3.2822004868648946e-05,3.5760022001340985e-06
gaussian,288,Improved-gOMP,optimized,0.0009213419980369508,2.609902003314346e-05,0.0005222589970799163,0.00019982799130957574,3.418800770305097e-05,2.689979737624526e-06
gaussian,289,Improved-gOMP,baseline,0.0025055519945453852,2.855900675058365e-05,0.0017533290083520114,0.0001808729866752401,3.716898208949715e-05,0.00015220498607959598
gaussian,289,Improved-gOMP,optimized,0.0013149770093150437,2.5878995074890554e-05,0.000669291999656707,0.0002620950108394027,4.040100611746311e-05,0.00012323299597483128
gaussian,290,Improved-gOMP,baseline,0.0023965500004123896,2.9911025194451213e-05,0.0016883460048120469,0.00016818799485918134,3.6362005630508065e-05,0.0001505530090071261
gaussian,290,Improved-gOMP,optimized,0.0012088060029782355,2.800600486807525e-05,0.0006104370258981362,0.0002575149992480874,3.823998849838972e-05,0.00012041497393511236
gaussian,291,Improved-gOMP,baseline,0.004396650998387486,4.811299731954932e-05,0.0031097320024855435,0.00022152200108394027,6.548599048983306e-05,0.0004415980074554682
gaussian,291,Improved-gOMP,optimized,0.001339729002211243,2.7611968107521534e-05,0.0006808960024500266,0.0002988009946420789,4.172400804236531e-05,0.00012218000483699143
gaussian,292,Improved-gOMP,baseline,0.0029373760044109076,3.215500328224152e-05,0.001946320029674098,0.00017925299471244216,3.992700658272952e-05,0.00038024400419089943
gaussian,292,Improved-gOMP,optimized,0.0012791280023520812,2.9016024200245738e-05,0.0006093880074331537,0.00024165499780792743,4.0149985579773784e-05,0.00017380401550326496
gaussian,293,Improved-gOMP,baseline,0.0030920720018912107,3.137500607408583e-05,0.0020847130072070286,0.000206632015760988,3.968099190387875e-05,0.0003832570218946785
gaussian,293,Improved-gOMP,optimized,0.0010866180091397837,3.4640004741959274e-05,0.0006101670005591586,0.000250873010372743,3.6708981497213244e-05,3.098990418948233e-06
gaussian,294,Improved-gOMP,baseline,0.002998113996000029,3.090999962296337e-05,0.001987848008866422,0.000199887013877742,3.951402322854847e-05,0.00039194799319375306
gaussian,294,Improved-gOMP,optimized,0.0012967469956493005,3.113399725407362e-05,0.0006318959931377321,0.0002827629796229303,4.658898978959769e-05,0.00013648899039253592
gaussian,295,Improved-gOMP,baseline,0.0035040600050706416,3.8242011214606464e-05,0.002446135025820695,0.00025139898934867233,5.437698564492166e-05,0.0002705140068428591
gaussian,295,Improved-gOMP,optimized,0.0019552390003809705,4.2993007809855044e-05,0.0010634739883244038,0.00035363598726689816,6.201901123858988e-05,0.00015517299470957369
gaussian,296,Improved-gOMP,baseline,0.002715439011808485,3.417600237298757e-05,0.0019304309971630573,0.00017521102563478053,3.7223013350740075e-05,0.0001710570213617757
gaussian,296,Improved-gOMP,optimized,0.001206803004606627,2.9232018277980387e-05,0.0006120149919297546,0.00024218099133577198,4.381798498798162e-05,0.00012378902465570718
gaussian,297,Improved-gOMP,baseline,0.003705748007632792,0.00020082601986359805,0.002604788984172046,0.00018856898532249033,4.45649930043146e-05,0.00015950702072586864
gaussian,297,Improved-gOMP,optimized,0.0010447370004840195,2.5417000870220363e-05,0.0006023359746905044,0.00023441301891580224,3.766901500057429e-05,2.6380002964287996e-06
gaussian,298,Improved-gOMP,baseline,0.002468895007041283,3.0700990464538336e-05,0.0017363549850415438,0.00016612897161394358,3.799202386289835e-05,0.00016604400298092514
gaussian,298,Improved-gOMP,optimized,0.001156694008386694,2.8582027880474925e-05,0.0005937060195719823,0.00022620600066147745,3.8699014112353325e-05,0.00011856899072881788
gaussian,299,Improved-gOMP,baseline,0.003725007001776248,3.826699685305357e-05,0.002491084989742376,0.00022736599203199148,4.700901627074927e-05,0.0005086150194983929
gaussian,299,Improved-gOMP,optimized,0.0017215619882335886,3.165201633237302e-05,0.0006749670283170417,0.00026014003378804773,6.483402103185654e-05,0.000509084013174288
rademacher,0,Improved-gOMP,baseline,0.005415941996034235,5.815800977870822e-05,0.0038317180005833507,0.000376602984033525,8.013099431991577e-05,0.0003173780132783577
rademacher,0,Improved-gOMP,optimized,0.002107836990035139,3.9072008803486824e-05,0.001086718009901233,0.00042382001993246377,6.642000516876578e-05,0.0002408199943602085
rademacher,1,Improved-gOMP,baseline,0.0058360000111861154,5.393099854700267e-05,0.003945264019421302,0.000329321002936922,6.991098052822053e-05,0.0007983229879755527
rademacher,1,Improved-gOMP,optimized,0.0017729870014591143,3.5815988667309284e-05,0.0008023050177143887,0.0002882950066123158,4.668698238674551e-05,0.00037859300209674984
rademacher,2,Improved-gOMP,baseline,0.004712661990197375,4.663899017032236e-05,0.0034046459768433124,0.00030167802469804883,7.199401443358511e-05,0.0003223780222469941
rademacher,2,Improved-gOMP,optimized,0.0023586229945067316,3.947000368498266e-05,0.0012515229900600389,0.00046017899876460433,6.654100434388965e-05,0.00024384199059568346
rademacher,3,Improved-gOMP,baseline,0.006431502988561988,6.381999992299825e-05,0.004701903977547772,0.000428901010309346,9.117700392380357e-05,0.00045898401003796607
rademacher,3,Improved-gOMP,optimized,0.0020192820084048435,3.912000101990998e-05,0.0010417439916636795,0.00039303197991102934,6.212001608218998e-05,0.00024517001293133944
rademacher,4,Improved-gOMP,baseline,0.005558613993343897,5.1637020078487694e-05,0.003733032979653217,0.0003460809966782108,7.527695561293513e-05,0.0007424749928759411
rademacher,4,Improved-gOMP,optimized,0.002029152004979551,3.7443998735398054e-05,0.0010355640115449205,0.00040277899825014174,7.497999467886984e-05,0.0002345100074307993
rademacher,5,Improved-gOMP,baseline,0.005865011000423692,5.515699740499258e-05,0.004008652002085,0.0003366539895068854,7.4077004683204e-05,0.0006933769764145836
rademacher,5,Improved-gOMP,optimized,0.002119119992130436,4.089299181941897e-05,0.0010945549875032157,0.0004344759800005704,6.328399467747658e-05,0.0002384579711360857
rademacher,6,Improved-gOMP,baseline,0.005178324005100876,5.81279891775921e-05,0.0037367680051829666,0.00033894204534590244,7.879800978116691e-05,0.0003087509685428813
rademacher,6,Improved-gOMP,optimized,0.002082028004224412,3.607400867622346e-05,0.0010146300046471879,0.000405284998123534,5.457701627165079e-05,0.00036474099033512175
rademacher,7,Improved-gOMP,baseline,0.0034621429949766025,5.276901356410235e-05,0.002486133002093993,0.00021453302178997546,4.311499651521444e-05,0.0002877449878724292
rademacher,7,Improved-gOMP,optimized,0.0017190100043080747,3.204999666195363e-05,0.0007851599948480725,0.0002884580026147887,4.944299871567637e-05,0.0003657389752333984
rademacher,8,Improved-gOMP,baseline,0.0030605740030296147,3.44529835274443e-05,0.002209401980508119,0.0001810120011214167,4.008298856206238e-05,0.00016583199612796307
rademacher,8,Improved-gOMP,optimized,0.0011785899987444282,2.202799078077078e-05,0.0006130739930085838,0.00023509198217652738,3.604500670917332e-05,0.00012469098146539181
rademacher,9,Improved-gOMP,baseline,0.0028308040054980665,3.140799526590854e-05,0.0018609730032039806,0.00019330697250552475,3.8912970921956e-05,0.00036144199839327484
rademacher,9,Improved-gOMP,optimized,0.0011172480008099228,2.3304004571400583e-05,0.0005610459920717403,0.00021640202612616122,3.4060009056702256e-05,0.000131844004499726
rademacher,10,Improved-gOMP,baseline,0.0038448590057669207,3.776098310481757e-05,0.0025406620261492208,0.00021800596732646227,4.168998566456139e-05,0.0006057279970264062
rademacher,10,Improved-gOMP,optimized,0.0017438880022382364,3.3885022276081145e-05,0.0009491109958617017,0.00032191099307965487,4.7662993893027306e-05,0.00013306298933457583
rademacher,11,Improved-gOMP,baseline,0.0028821630112361163,3.2921001547947526e-05,0.0018998430023202673,0.00017315700824838132,3.666401607915759e-05,0.00038568899617530406
rademacher,11,Improved-gOMP,optimized,0.001121815002989024,2.3307002265937626e-05,0.0005625089979730546,0.00021748700237367302,3.478598955553025e-05,0.00013958099589217454
rademacher,12,Improved-gOMP,baseline,0.0032676460104994476,3.3418022212572396e-05,0.0023801730130799115,0.00021781097166240215,4.15490212617442e-05,0.00015994998102542013
rademacher,12,Improved-gOMP,optimized,0.0011968519975198433,2.1478990674950182e-05,0.0006058269646018744,0.00023969098401721567,3.2056006602942944e-05,0.0001268530177185312
rademacher,13,Improved-gOMP,baseline,0.0026608009939081967,3.1956995371729136e-05,0.001894154993351549,0.00018031799118034542,3.797899989876896e-05,0.00015385299047920853
rademacher,13,Improved-gOMP,optimized,0.0010671159980120137,2.379500074312091e-05,0.0005321949865901843,0.0002116249961545691,3.331598418299109e-05,0.00012494302063714713
rademacher,14,Improved-gOMP,baseline,0.0029479770018951967,2.718099858611822e-05,0.0019051590206800029,0.00017660701996646821,3.394298255443573e-05,0.00046141701750457287
rademacher,14,Improved-gOMP,optimized,0.0015402480057673529,3.290598397143185e-05,0.000802494992967695,0.00029620100394822657,4.05520258937031e-05,0.00016820097516756505
rademacher,15,Improved-gOMP,baseline,0.0035093549959128723,3.713100159075111e-05,0.0025493949942756444,0.00023396701726596802,4.7949011786840856e-05,0.0002551620127633214
rademacher,15,Improved-gOMP,optimized,0.001137140003265813,2.505000156816095e-05,0.0005709779943572357,0.0002307270042365417,3.565198858268559e-05,0.000126424987684004
rademacher,16,Improved-gOMP,baseline,0.003841129000647925,2.9180984711274505e-05,0.002532179991248995,0.00024109502555802464,4.6177010517567396e-05,0.0005956439708825201
rademacher,16,Improved-gOMP,optimized,0.00206149100267794,3.733797348104417e-05,0.0010748769709607586,0.0004030919953947887,5.9847996453754604e-05,0.00023289800446946174
rademacher,17,Improved-gOMP,baseline,0.005292474001180381,5.761401553172618e-05,0.0037680609966628253,0.00035533100890461355,9.39039746299386e-05,0.00035337400913704187
rademacher,17,Improved-gOMP,optimized,0.002237374006654136,3.945101343560964e-05,0.0011464389972388744,0.00043549499241635203,6.112801202107221e-05,0.00024846500309649855
rademacher,18,Improved-gOMP,baseline,0.0050293380045332015,5.319999763742089e-05,0.003645088989287615,0.0003294420166639611,7.693201769143343e-05,0.00031983300868887454
rademacher,18,Improved-gOMP,optimized,0.0020653389947256073,3.587199898902327e-05,0.00107832599314861,0.0003929990198230371,5.976000102236867e-05,0.00024993698752950877
rademacher,19,Improved-gOMP,baseline,0.0029928019939688966,3.285500861238688e-05,0.001957406013389118,0.00018286799604538828,3.798099351115525e-05,0.00040163299127016217
rademacher,19,Improved-gOMP,optimized,0.001127517010900192,2.373101597186178e-05,0.0005367720004869625,0.0002188079961342737,4.1248000343330204e-05,0.00015335498028434813
rademacher,20,Improved-gOMP,baseline,0.0030195079889381304,2.8278998797759414e-05,0.0020454449841054156,0.0001800370228011161,3.572400601115078e-05,0.00038401299389079213
rademacher,20,Improved-gOMP,optimized,0.0012207559921080247,2.198501897510141e-05,0.0005553249939111993,0.00022020500910002738,3.450698568485677e-05,0.00017945899162441492
rademacher,21,Improved-gOMP,baseline,0.002975785988382995,3.561003541108221e-05,0.0021628950053127483,0.00017595701501704752,4.110198642592877e-05,0.00018076000560540706
rademacher,21,Improved-gOMP,optimized,0.0015772560000186786,7.901599747128785e-05,0.000660902020172216,0.0002566230105003342,4.230899503454566e-05,0.00038707898056600243
rademacher,22,Improved-gOMP,baseline,0.003248875989811495,2.832499740179628e-05,0.0021311479940777645,0.00019134001922793686,9.826602763496339e-05,0.000427269987994805
rademacher,22,Improved-gOMP,optimized,0.0012531579995993525,2.2800988517701626e-05,0.000585864981985651,0.0002454459900036454,3.563000063877553e-05,0.00012592299026437104
rademacher,23,Improved-gOMP,baseline,0.0031018459994811565,3.2247029594145715e-05,0.0021411120105767623,0.0003030590305570513,4.446897946763784e-05,0.00016733500524424016
rademacher,23,Improved-gOMP,optimized,0.0012211119901621714,2.6450026780366898e-05,0.0006168219988467172,0.0002459989918861538,3.6729994462803006e-05,0.0001374950079480186
rademacher,24,Improved-gOMP,baseline,0.003326530000776984,2.8009002562612295e-05,0.002215179963968694,0.00018590601393952966,3.597901377361268e-05,0.0005029169842600822
rademacher,24,Improved-gOMP,optimized,0.0013416970032267272,2.4173015845008194e-05,0.0006016550032654777,0.0002569069911260158,4.4970016460865736e-05,0.0001654479856370017
rademacher,25,Improved-gOMP,baseline,0.003974157007178292,3.95980168832466e-05,0.002826050011208281,0.000218904999201186,4.773799446411431e-05,0.0003780599945457652
rademacher,25,Improved-gOMP,optimized,0.0016566330014029518,3.1417032005265355e-05,0.0007484039961127564,0.00027405598666518927,4.313001409173012e-05,0.0003805779997492209
rademacher,26,Improved-gOMP,baseline,0.003105393989244476,2.9256989364512265e-05,0.0020880190131720155,0.00018423899018671364,3.7007994251325727e-05,0.000403900005039759
rademacher,26,Improved-gOMP,optimized,0.0012721300008706748,2.4993001716211438e-05,0.0006061599997337908,0.000244258000748232,3.796000964939594e-05,0.00016231201880145818
rademacher,27,Improved-gOMP,baseline,0.002803138006129302,3.165900125168264e-05,0.0020012699824292213,0.00017968201427720487,3.833197115454823e-05,0.00015765198622830212
rademacher,27,Improved-gOMP,optimized,0.0011544060107553378,2.405801205895841e-05,0.000582210996071808,0.00022927198733668774,3.7120989873073995e-05,0.00013410502288024873
