snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
15.0,23,RMP,optimized,0.0008765029997448437,5.7627996284281835e-05,7.561100574093871e-05,0.00023937300647958182,0.00023513099586125463,0.00016846499420353211
15.0,24,RMP,baseline,0.001130931999796303,5.742500434280373e-05,3.538099554134533e-05,0.0004671900060202461,0.00016823499026941136,0.0
15.0,24,RMP,optimized,0.0004640500010282267,4.915298995911144e-05,2.400000812485814e-05,0.00010525599282118492,0.00012070700176991522,9.775899525266141e-05
15.0,25,RMP,baseline,0.0014927539996278938,8.809298742562532e-05,4.21679942519404e-05,0.00045888300155638717,0.00018934000399895012,0.0
15.0,25,RMP,optimized,0.0004953429997840431,4.315700425649993e-05,2.457599839544855e-05,0.00011104699660791084,0.00013188999218982644,0.00010091399599332362
15.0,26,RMP,baseline,0.0008210740015783813,4.9246009439229965e-05,2.687301457626745e-05,0.0003147959978377912,0.00012847399557358585,0.0
15.0,26,RMP,optimized,0.0005341050018614624,5.0826998631237075e-05,2.47289972321596e-05,0.00011903599806828424,0.00013493100777850486,0.0001327740064880345
15.0,27,RMP,baseline,0.0010259129994665273,4.776400237460621e-05,3.305199425085448e-05,0.0003930279999622144,0.00015025099855847657,0.0
15.0,27,RMP,optimized,0.0005130159988766536,4.1696996049722657e-05,2.920400584116578e-05,0.00013659800606546924,0.00012387098831823096,0.0001059280002664309
15.0,28,RMP,baseline,0.001168258000689093,7.476099926861934e-05,5.0864000513684005e-05,0.0004554879997158423,0.00016251800479949452,0.0
15.0,28,RMP,optimized,0.0005096410022815689,5.239700112724677e-05,2.51079945883248e-05,0.00011175799591001123,0.00013341199883143418,0.00010547299825702794
15.0,29,RMP,baseline,0.0008731019988772459,4.2048999603139237e-05,2.93119992420543e-05,0.00035741799365496263,0.00012446600521798246,0.0
15.0,29,RMP,optimized,0.00042330799988121726,3.8364996726159006e-05,2.1622003259835765e-05,9.761099863681011e-05,0.00010969200957333669,9.2756006779382e-05
20.0,0,RMP,baseline,0.0011928129970328882,4.27550075983163e-05,4.958199133398011e-05,0.000368613993487088,0.00013309799032867886,0.0
20.0,0,RMP,optimized,0.0004671520000556484,4.123899998376146e-05,2.4701996153453365e-05,0.00011004000043612905,0.00011880099555128254,0.00010234499859507196
